intended,O
to,O
qualify,O
as,O
performance-based,O
compensation,O
as,O
described,O
in,O
Section,O
162,O
(,O
m,O
),O
(,O
4,O
),O
(,O
C,O
),O
of,O
the,O
Code,O
",",O
the,O
Administrator,O
in,O
its,O
sole,O
and,O
absolute,O
discretion,O
may,O
provide,O
that,O
no,O
such,O
right,O
of,O
repurchase,O
shall,O
exist,O
in,O
the,O
event,O
of,O
a,O
Termination,O
of,O
Employment,O
",",O
Termination,O
of,O
Directorship,O
",",O
or,O
Termination,O
of,O
Consultancy,O
",",O
as,O
applicable,O
",",O
without,O
cause,O
or,O
following,O
any,O
Change,O
in,O
Control,O
or,O
because,O
of,O
the,O
Holder,O
s,O
retirement,O
",",O
or,O
otherwise,O
.,O
,O
The,O
Secretary,O
of,O
the,O
Company,O
or,O
such,O
other,O
escrow,O
holder,O
as,O
the,O
Administrator,O
may,O
appoint,O
shall,O
retain,O
physical,O
custody,O
of,O
each,O
certificate,O
representing,O
Restricted,O
Stock,O
until,O
all,O
of,O
the,O
restrictions,O
imposed,O
under,O
the,O
Award,O
Agreement,O
with,O
respect,O
to,O
the,O
shares,O
evidenced,O
by,O
such,O
certificate,O
expire,O
or,O
shall,O
have,O
been,O
removed,O
.,O
,O
In,O
order,O
to,O
enforce,O
the,O
restrictions,O
imposed,O
upon,O
shares,O
of,O
Restricted,O
Stock,O
hereunder,O
",",O
the,O
Administrator,O
shall,O
cause,O
a,O
legend,O
or,O
legends,O
to,O
be,O
placed,O
on,O
certificates,O
representing,O
all,O
shares,O
of,O
Restricted,O
Stock,O
that,O
are,O
still,O
subject,O
to,O
restrictions,O
under,O
Award,O
Agreements,O
",",O
which,O
legend,O
or,O
legends,O
shall,O
make,O
appropriate,O
reference,O
to,O
the,O
conditions,O
imposed,O
thereby,O
.,O
,O
Section,O
83,O
(,O
b,O
),O
Election,O
.,O
,O
If,O
a,O
Holder,O
makes,O
an,O
election,O
under,O
Section,O
83,O
(,O
b,O
),O
of,O
the,O
Code,O
",",O
or,O
any,O
successor,O
section,O
thereto,O
",",O
to,O
be,O
taxed,O
with,O
respect,O
to,O
the,O
Restricted,O
Stock,O
as,O
of,O
the,O
date,O
of,O
transfer,O
of,O
the,O
Restricted,O
Stock,O
rather,O
than,O
as,O
of,O
the,O
date,O
or,O
dates,O
upon,O
which,O
the,O
Holder,O
would,O
otherwise,O
be,O
taxable,O
under,O
Section,O
83,O
(,O
a,O
),O
of,O
the,O
Code,O
",",O
the,O
Holder,O
shall,O
deliver,O
a,O
copy,O
of,O
such,O
election,O
to,O
the,O
Company,O
immediately,O
after,O
filing,O
such,O
election,O
with,O
the,O
Internal,I-GOVERNMENT
Revenue,I-GOVERNMENT
Service,I-GOVERNMENT
.,O
,O
Subject,O
to,O
the,O
Award,O
Limit,O
",",O
one,O
or,O
more,O
Dividend,O
Equivalent,O
awards,O
",",O
Deferred,O
Stock,O
awards,O
",",O
Stock,O
Payment,O
awards,O
",",O
and/or,O
Restricted,O
Stock,O
Unit,O
awards,O
may,O
be,O
granted,O
to,O
any,O
Employee,O
whom,O
the,O
Administrator,O
determines,O
is,O
a,O
key,O
Employee,O
",",O
or,O
any,O
Independent,O
Director,O
or,O
any,O
Consultant,O
",",O
whom,O
the,O
Administrator,O
determines,O
should,O
receive,O
such,O
an,O
Award,O
.,O
,O
(,O
a,O
),O
Any,O
key,O
Employee,O
",",O
Independent,O
Director,O
or,O
Consultant,O
selected,O
by,O
the,O
Administrator,O
may,O
be,O
granted,O
Dividend,O
Equivalents,O
based,O
on,O
the,O
dividends,O
declared,O
on,O
the,O
Common,O
Stock,O
",",O
to,O
be,O
credited,O
as,O
of,O
dividend,O
payment,O
dates,O
",",O
during,O
the,O
period,O
between,O
the,O
date,O
an,O
Award,O
is,O
granted,O
",",O
and,O
the,O
date,O
such,O
Award,O
vests,O
",",O
is,O
exercised,O
",",O
is,O
distributed,O
",",O
terminates,O
or,O
expires,O
",",O
as,O
determined,O
by,O
the,O
Administrator,O
.,O
,O
Such,O
Dividend,O
Equivalents,O
shall,O
be,O
converted,O
to,O
cash,O
or,O
additional,O
shares,O
of,O
Common,O
Stock,O
by,O
such,O
formula,O
and,O
at,O
such,O
time,O
and,O
subject,O
to,O
such,O
limitations,O
as,O
may,O
be,O
determined,O
by,O
the,O
Administrator,O
.,O
,O
In,O
addition,O
",",O
Dividend,O
Equivalents,O
with,O
respect,O
to,O
an,O
Award,O
with,O
performance-based,O
vesting,O
that,O
are,O
based,O
on,O
dividends,O
paid,O
prior,O
to,O
the,O
vesting,O
of,O
such,O
Award,O
shall,O
only,O
be,O
paid,O
out,O
to,O
the,O
Holder,O
to,O
the,O
extent,O
that,O
the,O
performance-based,O
vesting,O
conditions,O
are,O
subsequently,O
satisfied,O
and,O
the,O
Award,O
vests,O
.,O
,O
(,O
b,O
),O
Notwithstanding,O
the,O
foregoing,O
",",O
no,O
Dividend,O
Equivalents,O
shall,O
be,O
payable,O
with,O
respect,O
to,O
Options,O
or,O
Stock,O
Appreciation,O
Rights,O
.,O
,O
Any,O
key,O
Employee,O
",",O
Independent,O
Director,O
or,O
Consultant,O
selected,O
by,O
the,O
Administrator,O
may,O
receive,O
Stock,O
Payments,O
in,O
the,O
manner,O
determined,O
from,O
time,O
to,O
time,O
by,O
the,O
Administrator,O
.,O
,O
performance,O
criteria,O
determined,O
appropriate,O
by,O
the,O
Administrator,O
",",O
determined,O
on,O
the,O
date,O
such,O
Stock,O
Payment,O
is,O
made,O
or,O
on,O
any,O
date,O
thereafter,O
.,O
,O
Any,O
key,O
Employee,O
",",O
Independent,O
Director,O
or,O
Consultant,O
selected,O
by,O
the,O
Administrator,O
may,O
be,O
granted,O
an,O
award,O
of,O
Deferred,O
Stock,O
in,O
the,O
manner,O
determined,O
from,O
time,O
to,O
time,O
by,O
the,O
Administrator,O
.,O
,O
The,O
number,O
of,O
shares,O
of,O
Deferred,O
Stock,O
shall,O
be,O
determined,O
by,O
the,O
Administrator,O
and,O
may,O
be,O
based,O
upon,O
the,O
Performance,O
Criteria,O
or,O
other,O
specific,O
performance,O
criteria,O
determined,O
to,O
be,O
appropriate,O
by,O
the,O
Administrator,O
",",O
in,O
each,O
case,O
on,O
a,O
specified,O
date,O
or,O
dates,O
or,O
over,O
any,O
period,O
or,O
periods,O
determined,O
by,O
the,O
Administrator,O
.,O
,O
Common,O
Stock,O
underlying,O
a,O
Deferred,O
Stock,O
award,O
shall,O
not,O
be,O
issued,O
until,O
the,O
Deferred,O
Stock,O
award,O
shall,O
have,O
vested,O
",",O
pursuant,O
to,O
a,O
vesting,O
schedule,O
or,O
performance,O
criteria,O
set,O
by,O
the,O
Administrator,O
.,O
,O
The,O
Administrator,O
shall,O
specify,O
the,O
distribution,O
dates,O
applicable,O
to,O
each,O
Deferred,O
Stock,O
award,O
which,O
shall,O
be,O
no,O
earlier,O
than,O
the,O
vesting,O
dates,O
or,O
events,O
of,O
the,O
award,O
and,O
may,O
be,O
determined,O
at,O
the,O
election,O
of,O
the,O
Employee,O
",",O
Independent,O
Director,O
or,O
Consultant,O
.,O
,O
Unless,O
otherwise,O
provided,O
by,O
the,O
Administrator,O
",",O
a,O
Holder,O
of,O
Deferred,O
Stock,O
shall,O
have,O
no,O
rights,O
as,O
a,O
Company,O
stockholder,O
with,O
respect,O
to,O
such,O
Deferred,O
Stock,O
until,O
such,O
time,O
as,O
the,O
Award,O
has,O
vested,O
and,O
the,O
Common,O
Stock,O
underlying,O
the,O
Award,O
has,O
been,O
issued,O
.,O
,O
Restricted,O
Stock,O
Units,O
.,O
,O
Any,O
key,O
Employee,O
",",O
Independent,O
Director,O
or,O
Consultant,O
selected,O
by,O
the,O
Administrator,O
may,O
be,O
granted,O
an,O
award,O
of,O
Restricted,O
Stock,O
Units,O
in,O
the,O
manner,O
determined,O
from,O
time,O
to,O
time,O
by,O
the,O
Administrator,O
.,O
,O
The,O
Administrator,O
is,O
authorized,O
to,O
make,O
awards,O
of,O
Restricted,O
Stock,O
Units,O
in,O
such,O
amounts,O
and,O
subject,O
to,O
such,O
terms,O
and,O
conditions,O
as,O
determined,O
by,O
the,O
Administrator,O
.,O
,O
The,O
Administrator,O
shall,O
specify,O
the,O
date,O
or,O
dates,O
on,O
which,O
the,O
Restricted,O
Stock,O
Units,O
shall,O
become,O
fully,O
vested,O
and,O
nonforfeitable,O
",",O
and,O
may,O
specify,O
such,O
conditions,O
to,O
vesting,O
as,O
it,O
deems,O
appropriate,O
",",O
and,O
may,O
specify,O
that,O
such,O
Restricted,O
Stock,O
Units,O
become,O
fully,O
vested,O
and,O
nonforfeitable,O
pursuant,O
to,O
the,O
satisfaction,O
of,O
one,O
or,O
more,O
Performance,O
Criteria,O
or,O
other,O
specific,O
performance,O
goals,O
as,O
the,O
Administrator,O
determines,O
to,O
be,O
appropriate,O
at,O
the,O
time,O
of,O
the,O
grant,O
of,O
the,O
Restricted,O
Stock,O
Units,O
or,O
thereafter,O
",",O
in,O
each,O
case,O
on,O
a,O
specified,O
date,O
or,O
dates,O
or,O
over,O
any,O
period,O
or,O
periods,O
determined,O
by,O
the,O
Administrator,O
.,O
,O
The,O
Administrator,O
shall,O
specify,O
the,O
distribution,O
dates,O
applicable,O
to,O
each,O
award,O
of,O
Restricted,O
Stock,O
Units,O
which,O
shall,O
be,O
no,O
earlier,O
than,O
the,O
vesting,O
dates,O
or,O
events,O
of,O
the,O
award,O
and,O
may,O
be,O
determined,O
at,O
the,O
election,O
of,O
the,O
Employee,O
",",O
Independent,O
Director,O
or,O
Consultant,O
;,O
provided,O
that,O
",",O
except,O
as,O
otherwise,O
determined,O
by,O
the,O
Administrator,O
",",O
set,O
forth,O
in,O
any,O
applicable,O
Award,O
Agreement,O
",",O
and,O
subject,O
to,O
compliance,O
with,O
Section,O
409A,O
of,O
the,O
Code,O
",",O
in,O
no,O
event,O
shall,O
the,O
maturity,O
date,O
relating,O
to,O
each,O
Restricted,O
Stock,O
Unit,O
occur,O
following,O
the,O
later,O
of,O
(,O
a,O
),O
the,O
15th,O
day,O
of,O
the,O
third,O
month,O
following,O
the,O
end,O
of,O
calendar,O
year,O
in,O
which,O
the,O
Restricted,O
Stock,O
Unit,O
vests,O
;,O
or,O
(,O
b,O
),O
the,O
15th,O
day,O
of,O
the,O
third,O
month,O
following,O
the,O
end,O
of,O
the,O
Company,O
s,O
fiscal,O
year,O
in,O
which,O
the,O
Restricted,O
Stock,O
Unit,O
vests,O
.,O
,O
On,O
the,O
distribution,O
dates,O
",",O
the,O
Company,O
shall,O
transfer,O
to,O
the,O
Holder,O
one,O
unrestricted,O
",",O
fully,O
transferable,O
share,O
of,O
Common,O
Stock,O
for,O
each,O
Restricted,O
Stock,O
Unit,O
scheduled,O
to,O
be,O
paid,O
out,O
on,O
such,O
date,O
and,O
not,O
previously,O
forfeited,O
",",O
or,O
in,O
the,O
sole,O
discretion,O
of,O
the,O
Administrator,O
",",O
an,O
amount,O
in,O
cash,O
equal,O
to,O
the,O
Fair,O
Market,O
Value,O
of,O
such,O
shares,O
on,O
the,O
maturity,O
date,O
or,O
a,O
combination,O
of,O
cash,O
and,O
Common,O
Stock,O
as,O
determined,O
by,O
the,O
Administrator,O
.,O
,O
The,O
Administrator,O
shall,O
specify,O
the,O
purchase,O
price,O
",",O
if,O
any,O
",",O
to,O
be,O
paid,O
by,O
the,O
Employee,O
",",O
Independent,O
Director,O
or,O
Consultant,O
to,O
the,O
Company,O
for,O
such,O
shares,O
of,O
Common,O
Stock,O
to,O
be,O
distributed,O
pursuant,O
to,O
the,O
Restricted,O
Stock,O
Unit,O
award,O
.,O
,O
The,O
term,O
of,O
a,O
Dividend,O
Equivalent,O
award,O
",",O
Deferred,O
Stock,O
award,O
",",O
Stock,O
Payment,O
award,O
and/or,O
Restricted,O
Stock,O
Unit,O
award,O
shall,O
be,O
set,O
by,O
the,O
Administrator,O
in,O
its,O
discretion,O
.,O
,O
Exercise,O
or,O
Purchase,O
Price,O
.,O
,O
The,O
Administrator,O
may,O
establish,O
the,O
exercise,O
or,O
purchase,O
price,O
of,O
shares,O
of,O
Deferred,O
Stock,O
",",O
shares,O
distributed,O
as,O
a,O
Stock,O
Payment,O
award,O
or,O
shares,O
distributed,O
pursuant,O
to,O
a,O
Restricted,O
Stock,O
Unit,O
award,O
;,O
provided,O
",",O
however,O
",",O
that,O
such,O
price,O
shall,O
not,O
be,O
less,O
than,O
the,O
par,O
value,O
of,O
a,O
share,O
of,O
Common,O
Stock,O
",",O
unless,O
otherwise,O
permitted,O
by,O
applicable,O
state,O
law,O
.,O
,O
Exercise,O
upon,O
Termination,O
of,O
Employment,O
",",O
Termination,O
of,O
Consultancy,O
or,O
Termination,O
of,O
Directorship,O
.,O
,O
A,O
Dividend,O
Equivalent,O
award,O
",",O
Deferred,O
Stock,O
award,O
",",O
Stock,O
Payment,O
award,O
and/or,O
Restricted,O
Stock,O
Unit,O
award,O
is,O
distributable,O
only,O
while,O
the,O
Holder,O
is,O
an,O
Employee,O
",",O
Consultant,O
or,O
Independent,O
Director,O
",",O
as,O
applicable,O
;,O
provided,O
",",O
however,O
",",O
that,O
the,O
Administrator,O
in,O
its,O
sole,O
and,O
absolute,O
discretion,O
may,O
provide,O
that,O
the,O
Dividend,O
Equivalent,O
award,O
",",O
Deferred,O
Stock,O
award,O
",",O
Stock,O
Payment,O
award,O
and/or,O
Restricted,O
Stock,O
Unit,O
award,O
may,O
be,O
distributed,O
subsequent,O
to,O
a,O
Termination,O
of,O
Employment,O
",",O
Termination,O
of,O
Directorship,O
or,O
Termination,O
of,O
Consultancy,O
following,O
a,O
change,O
of,O
control,O
or,O
ownership,O
(,O
within,O
the,O
meaning,O
of,O
Section,O
1.162-27,O
(,O
e,O
),O
(,O
2,O
),O
(,O
v,O
),O
or,O
any,O
successor,O
regulation,O
thereto,O
),O
of,O
the,O
Company,O
.,O
,O
Form,O
of,O
Payment,O
.,O
,O
Payment,O
of,O
the,O
amount,O
determined,O
under,O
Section,O
8.2,O
above,O
shall,O
be,O
in,O
cash,O
",",O
in,O
Common,O
Stock,O
or,O
a,O
combination,O
of,O
both,O
",",O
as,O
determined,O
by,O
the,O
Administrator,O
.,O
,O
To,O
the,O
extent,O
any,O
payment,O
under,O
this,O
Article,O
VIII,O
is,O
effected,O
in,O
Common,O
Stock,O
",",O
it,O
shall,O
be,O
made,O
subject,O
to,O
satisfaction,O
of,O
all,O
provisions,O
of,O
Section,O
6.3,O
.,O
,O
Grant,O
of,O
Stock,O
Appreciation,O
Rights,O
.,O
,O
A,O
Stock,O
Appreciation,O
Right,O
may,O
be,O
granted,O
to,O
any,O
key,O
Employee,O
",",O
Independent,O
Director,O
or,O
Consultant,O
selected,O
by,O
the,O
Administrator,O
.,O
,O
A,O
Stock,O
Appreciation,O
Right,O
may,O
be,O
granted,O
:,O
(,O
a,O
),O
in,O
connection,O
and,O
simultaneously,O
with,O
the,O
grant,O
of,O
an,O
Option,O
",",O
(,O
b,O
),O
with,O
respect,O
to,O
a,O
previously,O
granted,O
Option,O
",",O
or,O
(,O
c,O
),O
independent,O
of,O
an,O
Option,O
.,O
,O
A,O
Stock,O
Appreciation,O
Right,O
shall,O
be,O
subject,O
to,O
such,O
terms,O
and,O
conditions,O
not,O
inconsistent,O
with,O
the,O
Plan,O
as,O
the,O
Administrator,O
shall,O
impose,O
and,O
shall,O
be,O
evidenced,O
by,O
an,O
Award,O
Agreement,O
.,O
,O
Coupled,O
Stock,O
Appreciation,O
Rights,O
.,O
,O
(,O
a,O
),O
A,O
Coupled,O
Stock,O
Appreciation,O
Right,O
(,O
CSAR,O
),O
shall,O
be,O
related,O
to,O
a,O
particular,O
Option,O
and,O
shall,O
be,O
exercisable,O
only,O
when,O
and,O
to,O
the,O
extent,O
the,O
related,O
Option,O
is,O
exercisable,O
.,O
,O
(,O
b,O
),O
A,O
CSAR,O
may,O
be,O
granted,O
to,O
the,O
Holder,O
for,O
no,O
more,O
than,O
the,O
number,O
of,O
shares,O
subject,O
to,O
the,O
simultaneously,O
or,O
previously,O
granted,O
Option,O
to,O
which,O
it,O
is,O
coupled,O
.,O
,O
(,O
c,O
),O
A,O
CSAR,O
shall,O
entitle,O
the,O
Holder,O
(,O
or,O
other,O
person,O
entitled,O
to,O
exercise,O
the,O
Option,O
pursuant,O
to,O
the,O
Plan,O
),O
to,O
surrender,O
to,O
the,O
Company,O
unexercised,O
a,O
portion,O
of,O
the,O
Option,O
to,O
which,O
the,O
CSAR,O
relates,O
(,O
to,O
the,O
extent,O
then,O
exercisable,O
pursuant,O
to,O
its,O
terms,O
),O
and,O
to,O
receive,O
from,O
the,O
Company,O
in,O
exchange,O
therefor,O
an,O
amount,O
determined,O
by,O
multiplying,O
the,O
difference,O
obtained,O
by,O
subtracting,O
the,O
Option,O
exercise,O
price,O
from,O
the,O
Fair,O
Market,O
Value,O
of,O
a,O
share,O
of,O
Common,O
Stock,O
on,O
the,O
date,O
of,O
exercise,O
of,O
the,O
CSAR,O
by,O
the,O
number,O
of,O
shares,O
of,O
Common,O
Stock,O
with,O
respect,O
to,O
which,O
the,O
CSAR,O
shall,O
have,O
been,O
exercised,O
",",O
subject,O
to,O
any,O
limitations,O
the,O
Administrator,O
may,O
impose,O
.,O
,O
Independent,O
Stock,O
Appreciation,O
Rights,O
.,O
,O
(,O
a,O
),O
An,O
Independent,O
Stock,O
Appreciation,O
Right,O
(,O
ISAR,O
),O
shall,O
be,O
unrelated,O
to,O
any,O
Option,O
and,O
shall,O
have,O
a,O
term,O
set,O
by,O
the,O
Administrator,O
provided,O
",",O
however,O
",",O
that,O
the,O
term,O
shall,O
not,O
be,O
more,O
than,O
ten,O
(,O
10,O
),O
years,O
from,O
the,O
date,O
the,O
ISAR,O
is,O
granted,O
.,O
,O
An,O
ISAR,O
shall,O
be,O
exercisable,O
in,O
such,O
installments,O
as,O
the,O
Administrator,O
may,O
determine,O
.,O
,O
An,O
ISAR,O
shall,O
cover,O
such,O
number,O
of,O
shares,O
of,O
Common,O
Stock,O
as,O
the,O
Administrator,O
may,O
determine,O
.,O
,O
The,O
exercise,O
price,O
per,O
share,O
of,O
Common,O
Stock,O
subject,O
to,O
each,O
ISAR,O
shall,O
be,O
set,O
by,O
the,O
Administrator,O
;,O
provided,O
",",O
that,O
such,O
exercise,O
price,O
per,O
share,O
shall,O
not,O
be,O
less,O
than,O
100,O
%,O
of,O
the,O
Fair,O
Market,O
Value,O
of,O
a,O
share,O
of,O
Common,O
Stock,O
on,O
the,O
date,O
the,O
ISAR,O
is,O
granted,O
.,O
,O
An,O
ISAR,O
is,O
exercisable,O
only,O
while,O
the,O
Holder,O
is,O
an,O
Employee,O
",",O
Independent,O
Director,O
or,O
Consultant,O
;,O
provided,O
",",O
that,O
the,O
Administrator,O
may,O
determine,O
that,O
the,O
ISAR,O
may,O
be,O
exercised,O
subsequent,O
to,O
Termination,O
of,O
Employment,O
",",O
Termination,O
of,O
Directorship,O
or,O
Termination,O
of,O
Consultancy,O
without,O
cause,O
",",O
or,O
following,O
a,O
Change,O
in,O
Control,O
of,O
the,O
Company,O
",",O
or,O
because,O
of,O
the,O
Holder,O
s,O
retirement,O
",",O
death,O
or,O
disability,O
",",O
or,O
otherwise,O
.,O
,O
Notwithstanding,O
any,O
of,O
the,O
forgoing,O
",",O
in,O
the,O
event,O
the,O
term,O
of,O
an,O
ISAR,O
would,O
expire,O
at,O
a,O
time,O
when,O
trading,O
in,O
shares,O
of,O
the,O
Common,O
Stock,O
by,O
Holder,O
is,O
prohibited,O
by,O
law,O
or,O
the,O
Company,O
s,O
insider,O
trading,O
policy,O
",",O
the,O
term,O
of,O
such,O
ISAR,O
shall,O
automatically,O
be,O
extended,O
",",O
subject,O
to,O
a,O
maximum,O
of,O
ten,O
(,O
10,O
),O
years,O
from,O
the,O
date,O
the,O
ISAR,O
is,O
granted,O
",",O
to,O
the,O
30th,O
day,O
following,O
the,O
expiration,O
of,O
any,O
applicable,O
trading,O
prohibition,O
.,O
,O
(,O
b,O
),O
An,O
ISAR,O
shall,O
entitle,O
the,O
Holder,O
(,O
or,O
other,O
person,O
entitled,O
to,O
exercise,O
the,O
ISAR,O
pursuant,O
to,O
the,O
Plan,O
),O
to,O
exercise,O
all,O
or,O
a,O
specified,O
portion,O
of,O
the,O
ISAR,O
(,O
to,O
the,O
extent,O
then,O
exercisable,O
pursuant,O
to,O
its,O
terms,O
),O
and,O
to,O
receive,O
from,O
the,O
Company,O
an,O
amount,O
determined,O
by,O
multiplying,O
the,O
difference,O
obtained,O
by,O
subtracting,O
the,O
exercise,O
price,O
per,O
share,O
of,O
the,O
ISAR,O
from,O
the,O
Fair,O
Market,O
Value,O
of,O
a,O
share,O
of,O
Common,O
Stock,O
on,O
the,O
date,O
of,O
exercise,O
of,O
the,O
ISAR,O
by,O
the,O
number,O
of,O
shares,O
of,O
Common,O
Stock,O
with,O
respect,O
to,O
which,O
the,O
ISAR,O
shall,O
have,O
been,O
exercised,O
",",O
subject,O
to,O
any,O
limitations,O
the,O
Administrator,O
may,O
impose,O
.,O
,O
Payment,O
and,O
Limitations,O
on,O
Exercise,O
.,O
,O
combination,O
of,O
both,O
",",O
as,O
determined,O
by,O
the,O
Administrator,O
.,O
,O
To,O
the,O
extent,O
such,O
payment,O
is,O
effected,O
in,O
Common,O
Stock,O
it,O
shall,O
be,O
made,O
subject,O
to,O
satisfaction,O
of,O
all,O
provisions,O
of,O
Section,O
6.3,O
above,O
pertaining,O
to,O
Options,O
.,O
,O
(,O
b,O
),O
Holders,O
of,O
Stock,O
Appreciation,O
Rights,O
may,O
be,O
required,O
to,O
comply,O
with,O
any,O
timing,O
or,O
other,O
restrictions,O
with,O
respect,O
to,O
the,O
settlement,O
or,O
exercise,O
of,O
a,O
Stock,O
Appreciation,O
Right,O
",",O
including,O
a,O
window-period,O
limitation,O
",",O
as,O
may,O
be,O
imposed,O
in,O
the,O
discretion,O
of,O
the,O
Administrator,O
.,O
,O
Awards,O
subject,O
to,O
Code,O
Section,O
409A,O
.,O
,O
Any,O
Award,O
that,O
constitutes,O
",",O
or,O
provides,O
for,O
",",O
a,O
deferral,O
of,O
compensation,O
subject,O
to,O
Section,O
409A,O
of,O
the,O
Code,O
(,O
a,O
Section,O
409A,O
Award,O
),O
shall,O
satisfy,O
the,O
requirements,O
of,O
Section,O
409A,O
of,O
the,O
Code,O
and,O
this,O
Article,O
X,O
",",O
to,O
the,O
extent,O
applicable,O
.,O
,O
The,O
Award,O
Agreement,O
with,O
respect,O
to,O
a,O
Section,O
409A,O
Award,O
shall,O
incorporate,O
the,O
terms,O
and,O
conditions,O
required,O
by,O
Section,O
409A,O
of,O
the,O
Code,O
and,O
this,O
Article,O
X,O
.,O
,O
Distributions,O
under,O
a,O
Section,O
409A,O
Award,O
.,O
,O
(,O
a,O
),O
Subject,O
to,O
subsection,O
(,O
b,O
),O
",",O
any,O
shares,O
of,O
Common,O
Stock,O
",",O
cash,O
or,O
other,O
property,O
or,O
amounts,O
to,O
be,O
paid,O
or,O
distributed,O
upon,O
the,O
grant,O
",",O
issuance,O
",",O
vesting,O
",",O
exercise,O
or,O
payment,O
of,O
a,O
Section,O
409A,O
Award,O
shall,O
be,O
distributed,O
in,O
accordance,O
with,O
the,O
requirements,O
of,O
Section,O
409A,O
(,O
a,O
),O
(,O
2,O
),O
of,O
the,O
Code,O
",",O
and,O
shall,O
not,O
be,O
distributed,O
earlier,O
than,O
:,O
,O
(,O
i,O
),O
the,O
Holder,O
s,O
separation,O
from,O
service,O
",",O
as,O
determined,O
by,O
the,O
Secretary,O
of,O
the,O
Treasury,I-GOVERNMENT
",",O
,O
(,O
ii,O
),O
the,O
date,O
the,O
Holder,O
becomes,O
disabled,O
",",O
,O
(,O
iii,O
),O
the,O
Holder,O
s,O
death,O
",",O
,O
(,O
iv,O
),O
a,O
specified,O
time,O
(,O
or,O
pursuant,O
to,O
a,O
fixed,O
schedule,O
),O
specified,O
under,O
the,O
Award,O
Agreement,O
at,O
the,O
date,O
of,O
the,O
deferral,O
of,O
such,O
compensation,O
",",O
,O
(,O
vi,O
),O
the,O
occurrence,O
of,O
an,O
unforeseeable,O
emergency,O
with,O
respect,O
to,O
the,O
Holder,O
.,O
,O
(,O
b,O
),O
In,O
the,O
case,O
of,O
a,O
Holder,O
who,O
is,O
a,O
specified,O
employee,O
",",O
the,O
requirement,O
of,O
paragraph,O
(,O
a,O
),O
(,O
i,O
),O
shall,O
be,O
met,O
only,O
if,O
the,O
distributions,O
with,O
respect,O
to,O
the,O
Section,O
409A,O
Award,O
may,O
not,O
be,O
made,O
before,O
the,O
date,O
which,O
is,O
six,O
months,O
after,O
the,O
Holder,O
s,O
separation,O
from,O
service,O
(,O
or,O
",",O
if,O
earlier,O
",",O
the,O
date,O
of,O
the,O
Holder,O
s,O
death,O
),O
.,O
,O
For,O
purposes,O
of,O
this,O
subsection,O
(,O
b,O
),O
",",O
a,O
Holder,O
shall,O
be,O
a,O
specified,O
employee,O
if,O
such,O
Holder,O
is,O
a,O
key,O
employee,O
(,O
as,O
defined,O
in,O
Section,O
416,O
(,O
i,O
),O
of,O
the,O
Code,O
without,O
regard,O
to,O
paragraph,O
(,O
5,O
),O
thereof,O
),O
of,O
a,O
corporation,O
any,O
stock,O
of,O
which,O
is,O
publicly,O
traded,O
on,O
an,O
established,O
securities,O
market,O
or,O
otherwise,O
",",O
as,O
determined,O
under,O
Section,O
409A,O
(,O
a,O
),O
(,O
2,O
),O
(,O
B,O
),O
(,O
i,O
),O
of,O
the,O
Code,O
and,O
the,O
Treasury,I-LEGISLATION/ACT
Regulations,I-LEGISLATION/ACT
thereunder,O
.,O
,O
(,O
c,O
),O
The,O
requirement,O
of,O
paragraph,O
(,O
a,O
),O
(,O
vi,O
),O
shall,O
be,O
met,O
only,O
if,O
",",O
as,O
determined,O
under,O
Treasury,I-LEGISLATION/ACT
Regulations,I-LEGISLATION/ACT
under,O
Section,O
409A,O
(,O
a,O
),O
(,O
2,O
),O
(,O
B,O
),O
(,O
ii,O
),O
of,O
the,O
Code,O
",",O
the,O
amounts,O
distributed,O
with,O
respect,O
to,O
the,O
unforeseeable,O
emergency,O
do,O
not,O
exceed,O
the,O
amounts,O
necessary,O
to,O
satisfy,O
such,O
unforeseeable,O
emergency,O
plus,O
amounts,O
necessary,O
to,O
pay,O
taxes,O
reasonably,O
anticipated,O
as,O
a,O
result,O
of,O
the,O
distribution,O
",",O
after,O
taking,O
into,O
account,O
the,O
extent,O
to,O
which,O
such,O
unforeseeable,O
emergency,O
is,O
or,O
may,O
be,O
relieved,O
through,O
reimbursement,O
or,O
compensation,O
by,O
insurance,O
or,O
otherwise,O
or,O
by,O
liquidation,O
of,O
the,O
Holder,O
s,O
assets,O
(,O
to,O
the,O
extent,O
the,O
liquidation,O
of,O
such,O
assets,O
would,O
not,O
itself,O
cause,O
severe,O
financial,O
hardship,O
),O
.,O
,O
(,O
d,O
),O
For,O
purposes,O
of,O
this,O
Section,O
",",O
the,O
terms,O
specified,O
therein,O
shall,O
have,O
the,O
respective,O
meanings,O
ascribed,O
thereto,O
under,O
Section,O
409A,O
of,O
the,O
Code,O
and,O
the,O
Treasury,I-LEGISLATION/ACT
Regulations,I-LEGISLATION/ACT
thereunder,O
.,O
,O
Prohibition,O
on,O
Acceleration,O
of,O
Benefits,O
.,O
,O
The,O
time,O
or,O
schedule,O
of,O
any,O
distribution,O
or,O
payment,O
of,O
any,O
shares,O
of,O
Common,O
Stock,O
",",O
cash,O
or,O
other,O
property,O
or,O
amounts,O
under,O
a,O
Section,O
409A,O
Award,O
shall,O
not,O
be,O
accelerated,O
",",O
except,O
as,O
otherwise,O
permitted,O
under,O
Section,O
409A,O
