acts O
of O
said O
attorneys-in-fact O
and O
agents O
""",""" O
or O
any O
of O
them O
""",""" O
which O
they O
may O
lawfully O
do O
in O
the O
premises O
or O
cause O
to O
be O
done O
by O
virtue O
hereof O
. O

Pursuant O
to O
the O
requirements O
of O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
this O
Registration O
Statement O
has O
been O
signed O
by O
the O
following O
persons O
in O
the O
capacities O
and O
on O
the O
dates O
indicated O
: O

Bruton I-PER
Smith I-PER
O I-PER
. I-PER

Chief O
Executive O
Officer O
and O
Director O
( O
principal O
executive O
officer O
) O

Vice O
President O
""",""" O
Treasurer O
and O
Director O
( O
principal O
financial O
and O
accounting O
officer O
) O

Pursuant O
to O
the O
requirements O
of O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
the O
Registrant O
has O
duly O
caused O
this O
registration O
statement O
to O
be O
signed O
on O
its O
behalf O
by O
the O
undersigned O
""",""" O
thereunto O
duly O
authorized O
""",""" O
in O
the O
city O
of O
Charlotte I-LOC
""",""" O
state O
of O
North I-LOC
Carolina I-LOC
""",""" O
on O
March O
25 O
""",""" O
2010 O
. O

Each O
of O
the O
undersigned O
managers O
and O
officers O
of O
the O
above O
named O
Registrants O
""",""" O
by O
his O
execution O
hereof O
""",""" O
hereby O
constitutes O
and O
appoints O
David I-PER
P. I-PER
Cosper I-PER
and O
Stephen I-PER
K. I-PER
Coss I-PER
""",""" O
and O
each O
of O
them O
""",""" O
with O
full O
power O
of O
substitution O
""",""" O
as O
his O
true O
and O
lawful O
attorneys-in-fact O
and O
agents O
""",""" O
to O
do O
any O
and O
all O
acts O
and O
things O
for O
him O
""",""" O
and O
in O
his O
name O
""",""" O
place O
and O
stead O
""",""" O
to O
execute O
and O
sign O
any O
and O
all O
amendments O
( O
including O
post-effective O
amendments O
) O
and O
supplements O
to O
such O
Registration O
Statement O
and O
any O
additional O
registration O
statement O
pursuant O
to O
Rule O
462 O
( O
b O
) O
under O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
and O
file O
the O
same O
""",""" O
together O
with O
all O
exhibits O
and O
schedules O
thereto O
and O
all O
other O
documents O
in O
connection O
therewith O
""",""" O
with O
the O
SEC I-ORG
and O
with O
such O
state O
securities O
authorities O
as O
may O
be O
appropriate O
""",""" O
granting O
unto O
said O
attorneys-in-fact O
""",""" O
and O
each O
of O
them O
""",""" O
full O
power O
and O
authority O
to O
do O
and O
perform O
each O
and O
every O
act O
and O
thing O
requisite O
""",""" O
necessary O
or O
advisable O
to O
be O
done O
in O
and O
about O
the O
premises O
""",""" O
as O
fully O
and O
to O
all O
intents O
and O
purposes O
as O
the O
undersigned O
might O
or O
could O
do O
in O
person O
""",""" O
and O
hereby O
ratifying O
and O
confirming O
all O
the O
acts O
of O
said O
attorneys-in-fact O
and O
agents O
""",""" O
or O
any O
of O
them O
""",""" O
which O
they O
may O
lawfully O
do O
in O
the O
premises O
or O
cause O
to O
be O
done O
by O
virtue O
hereof O
. O

Pursuant O
to O
the O
requirements O
of O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
this O
Registration O
Statement O
has O
been O
signed O
by O
the O
following O
persons O
in O
the O
capacities O
and O
on O
the O
dates O
indicated O
: O

Bruton I-PER
Smith I-PER
O I-PER
. I-PER

Scott I-PER
Smith I-PER
B I-PER
. I-PER

President O
( O
principal O
executive O
officer O
) O

Vice O
President O
""",""" O
Treasurer O
and O
Manager O
( O
principal O
financial O
and O
accounting O
officer O
) O

Pursuant O
to O
the O
requirements O
of O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
the O
Registrant O
has O
duly O
caused O
this O
registration O
statement O
to O
be O
signed O
on O
its O
behalf O
by O
the O
undersigned O
""",""" O
thereunto O
duly O
authorized O
""",""" O
in O
the O
city O
of O
Charlotte I-LOC
""",""" O
state O
of O
North I-LOC
Carolina I-LOC
""",""" O
on O
March O
25 O
""",""" O
2010 O
. O

Each O
of O
the O
undersigned O
managers O
and O
officers O
of O
the O
above O
named O
Registrant O
""",""" O
by O
his O
execution O
hereof O
""",""" O
hereby O
constitutes O
and O
appoints O
David I-PER
P. I-PER
Cosper I-PER
and O
Stephen I-PER
K. I-PER
Coss I-PER
""",""" O
and O
each O
of O
them O
""",""" O
with O
full O
power O
of O
substitution O
""",""" O
as O
his O
true O
and O
lawful O
attorneys-in-fact O
and O
agents O
""",""" O
to O
do O
any O
and O
all O
acts O
and O
things O
for O
him O
""",""" O
and O
in O
his O
name O
""",""" O
place O
and O
stead O
""",""" O
to O
execute O
and O
sign O
any O
and O
all O
amendments O
( O
including O
post-effective O
amendments O
) O
and O
supplements O
to O
such O
Registration O
Statement O
and O
any O
additional O
registration O
statement O
pursuant O
to O
Rule O
462 O
( O
b O
) O
under O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
and O
file O
the O
same O
""",""" O
together O
with O
all O
exhibits O
and O
schedules O
thereto O
and O
all O
other O
documents O
in O
connection O
therewith O
""",""" O
with O
the O
SEC O
and O
with O
such O
state O
securities O
authorities O
as O
may O
be O
appropriate O
""",""" O
granting O
unto O
said O
attorneys-in-fact O
""",""" O
and O
each O
of O
them O
""",""" O
full O
power O
and O
authority O
to O
do O
and O
perform O
each O
and O
every O
act O
and O
thing O
requisite O
""",""" O
necessary O
or O
advisable O
to O
be O
done O
in O
and O
about O
the O
premises O
""",""" O
as O
fully O
and O
to O
all O
intents O
and O
purposes O
as O
the O
undersigned O
might O
or O
could O
do O
in O
person O
""",""" O
and O
hereby O
ratifying O
and O
confirming O
all O
the O
acts O
of O
said O
attorneys-in-fact O
and O
agents O
""",""" O
or O
any O
of O
them O
""",""" O
which O
they O
may O
lawfully O
do O
in O
the O
premises O
or O
cause O
to O
be O
done O
by O
virtue O
hereof O
. O

Pursuant O
to O
the O
requirements O
of O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
this O
Registration O
Statement O
has O
been O
signed O
by O
the O
following O
persons O
in O
the O
capacities O
and O
on O
the O
dates O
indicated O
: O

Bruton I-PER
Smith I-PER
O I-PER
. I-PER

President O
( O
principal O
executive O
officer O
) O

Scott I-PER
Smith I-PER
B I-PER
. I-PER

Vice O
President O
""",""" O
Treasurer O
and O
Manager O
( O
principal O
financial O
and O
accounting O
officer O
) O

Pursuant O
to O
the O
requirements O
of O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
the O
Registrant O
has O
duly O
caused O
this O
registration O
statement O
to O
be O
signed O
on O
its O
behalf O
by O
the O
undersigned O
""",""" O
thereunto O
duly O
authorized O
""",""" O
in O
the O
city O
of O
Charlotte I-LOC
""",""" O
state O
of O
North I-LOC
Carolina I-LOC
""",""" O
on O
March O
25 O
""",""" O
2010 O
. O

Each O
of O
the O
undersigned O
managers O
and O
officers O
of O
the O
above O
named O
Registrants O
""",""" O
by O
his O
execution O
hereof O
""",""" O
hereby O
constitutes O
and O
appoints O
David I-PER
P. I-PER
Cosper I-PER
and O
Stephen I-PER
K. I-PER
Coss I-PER
""",""" O
and O
each O
of O
them O
""",""" O
with O
full O
power O
of O
substitution O
""",""" O
as O
his O
true O
and O
lawful O
attorneys-in-fact O
and O
agents O
""",""" O
to O
do O
any O
and O
all O
acts O
and O
things O
for O
him O
""",""" O
and O
in O
his O
name O
""",""" O
place O
and O
stead O
""",""" O
to O
execute O
and O
sign O
any O
and O
all O
amendments O
( O
including O
post-effective O
amendments O
) O
and O
supplements O
to O
such O
Registration O
Statement O
and O
any O
additional O
registration O
statement O
pursuant O
to O
Rule O
462 O
( O
b O
) O
under O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
and O
file O
the O
same O
""",""" O
together O
with O
all O
exhibits O
and O
schedules O
thereto O
and O
all O
other O
documents O
in O
connection O
therewith O
""",""" O
with O
the O
SEC I-ORG
and O
with O
such O
state O
securities O
authorities O
as O
may O
be O
appropriate O
""",""" O
granting O
unto O
said O
attorneys-in-fact O
""",""" O
and O
each O
of O
them O
""",""" O
full O
power O
and O
authority O
to O
do O
and O
perform O
each O
and O
every O
act O
and O
thing O
requisite O
""",""" O
necessary O
or O
advisable O
to O
be O
done O
in O
and O
about O
the O
premises O
""",""" O
as O
fully O
and O
to O
all O
intents O
and O
purposes O
as O
the O
undersigned O
might O
or O
could O
do O
in O
person O
""",""" O
and O
hereby O
ratifying O
and O
confirming O
all O
the O
acts O
of O
said O
attorneys-in-fact O
and O
agents O
""",""" O
or O
any O
of O
them O
""",""" O
which O
they O
may O
lawfully O
do O
in O
the O
premises O
or O
cause O
to O
be O
done O
by O
virtue O
hereof O
. O

Pursuant O
to O
the O
requirements O
of O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
this O
Registration O
Statement O
has O
been O
signed O
by O
the O
following O
persons O
in O
the O
capacities O
and O
on O
the O
dates O
indicated O
: O

Bruton I-PER
Smith I-PER
O I-PER
. I-PER

Chairman O
and O
Chief O
Executive O
Officer O
( O
principal O
executive O
officer O
) O

Vice O
President O
""",""" O
Treasurer O
and O
Manager O
( O
principal O
financial O
and O
accounting O
officer O
) O

Pursuant O
to O
the O
requirements O
of O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
the O
Registrant O
has O
duly O
caused O
this O
registration O
statement O
to O
be O
signed O
on O
its O
behalf O
by O
the O
undersigned O
""",""" O
thereunto O
duly O
authorized O
""",""" O
in O
the O
city O
of O
Charlotte I-LOC
""",""" O
state O
of O
North I-LOC
Carolina I-LOC
""",""" O
on O
March O
25 O
""",""" O
2010 O
. O

Each O
of O
the O
undersigned O
managers O
and O
officers O
of O
the O
above O
named O
Registrants O
""",""" O
by O
his O
execution O
hereof O
""",""" O
hereby O
constitutes O
and O
appoints O
David I-PER
P. I-PER
Cosper I-PER
and O
Stephen I-PER
K. I-PER
Coss I-PER
""",""" O
and O
each O
of O
them O
""",""" O
with O
full O
power O
of O
substitution O
""",""" O
as O
his O
true O
and O
lawful O
attorneys-in-fact O
and O
agents O
""",""" O
to O
do O
any O
and O
all O
acts O
and O
things O
for O
him O
""",""" O
and O
in O
his O
name O
""",""" O
place O
and O
stead O
""",""" O
to O
execute O
and O
sign O
any O
and O
all O
amendments O
( O
including O
post-effective O
amendments O
) O
and O
supplements O
to O
such O
Registration O
Statement O
and O
any O
additional O
registration O
statement O
pursuant O
to O
Rule O
462 O
( O
b O
) O
under O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
and O
file O
the O
same O
""",""" O
together O
with O
all O
exhibits O
and O
schedules O
thereto O
and O
all O
other O
documents O
in O
connection O
therewith O
""",""" O
with O
the O
SEC I-ORG
and O
with O
such O
state O
securities O
authorities O
as O
may O
be O
appropriate O
""",""" O
granting O
unto O
said O
attorneys-in-fact O
""",""" O
and O
each O
of O
them O
""",""" O
full O
power O
and O
authority O
to O
do O
and O
perform O
each O
and O
every O
act O
and O
thing O
requisite O
""",""" O
necessary O
or O
advisable O
to O
be O
done O
in O
and O
about O
the O
premises O
""",""" O
as O
fully O
and O
to O
all O
intents O
and O
purposes O
as O
the O
undersigned O
might O
or O
could O
do O
in O
person O
""",""" O
and O
hereby O
ratifying O
and O
confirming O
all O
the O
acts O
of O
said O
attorneys-in-fact O
and O
agents O
""",""" O
or O
any O
of O
them O
""",""" O
which O
they O
may O
lawfully O
do O
in O
the O
premises O
or O
cause O
to O
be O
done O
by O
virtue O
hereof O
. O

Pursuant O
to O
the O
requirements O
of O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
this O
Registration O
Statement O
has O
been O
signed O
by O
the O
following O
persons O
in O
the O
capacities O
and O
on O
the O
dates O
indicated O
: O

Scott I-PER
Smith I-PER
B I-PER
. I-PER

President O
and O
Manager O
( O
principal O
executive O
officer O
) O

Vice O
President O
""",""" O
Treasurer O
and O
Manager O
( O
principal O
financial O
and O
accounting O
officer O
) O

Pursuant O
to O
the O
requirements O
of O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
the O
Registrant O
has O
duly O
caused O
this O
registration O
statement O
to O
be O
signed O
on O
its O
behalf O
by O
the O
undersigned O
""",""" O
thereunto O
duly O
authorized O
""",""" O
in O
the O
city O
of O
Charlotte I-LOC
""",""" O
state O
of O
North I-LOC
Carolina I-LOC
""",""" O
on O
March O
25 O
""",""" O
2010 O
. O

Each O
of O
the O
undersigned O
governors O
and O
officers O
of O
the O
above O
named O
Registrants O
""",""" O
by O
his O
execution O
hereof O
""",""" O
hereby O
constitutes O
and O
appoints O
David I-PER
P. I-PER
Cosper I-PER
and O
Stephen I-PER
K. I-PER
Coss I-PER
""",""" O
and O
each O
of O
them O
""",""" O
with O
full O
power O
of O
substitution O
""",""" O
as O
his O
true O
and O
lawful O
attorneys-in-fact O
and O
agents O
""",""" O
to O
do O
any O
and O
all O
acts O
and O
things O
for O
him O
""",""" O
and O
in O
his O
name O
""",""" O
place O
and O
stead O
""",""" O
to O
execute O
and O
sign O
any O
and O
all O
amendments O
( O
including O
post-effective O
amendments O
) O
and O
supplements O
to O
such O
Registration O
Statement O
and O
any O
additional O
registration O
statement O
pursuant O
to O
Rule O
462 O
( O
b O
) O
under O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
and O
file O
the O
same O
""",""" O
together O
with O
all O
exhibits O
and O
schedules O
thereto O
and O
all O
other O
documents O
in O
connection O
therewith O
""",""" O
with O
the O
SEC I-ORG
and O
with O
such O
state O
securities O
authorities O
as O
may O
be O
appropriate O
""",""" O
granting O
unto O
said O
attorneys-in-fact O
""",""" O
and O
each O
of O
them O
""",""" O
full O
power O
and O
authority O
to O
do O
and O
perform O
each O
and O
every O
act O
and O
thing O
requisite O
""",""" O
necessary O
or O
advisable O
to O
be O
done O
in O
and O
about O
the O
premises O
""",""" O
as O
fully O
and O
to O
all O
intents O
and O
purposes O
as O
the O
undersigned O
might O
or O
could O
do O
in O
person O
""",""" O
and O
hereby O
ratifying O
and O
confirming O
all O
the O
acts O
of O
said O
attorneys-in-fact O
and O
agents O
""",""" O
or O
any O
of O
them O
""",""" O
which O
they O
may O
lawfully O
do O
in O
the O
premises O
or O
cause O
to O
be O
done O
by O
virtue O
hereof O
. O

Pursuant O
to O
the O
requirements O
of O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
this O
Registration O
Statement O
has O
been O
signed O
by O
the O
following O
persons O
in O
the O
capacities O
and O
on O
the O
dates O
indicated O
: O

Bruton I-PER
Smith I-PER
O I-PER
. I-PER

President O
and O
Governor O
( O
principal O
executive O
officer O
) O

Scott I-PER
Smith I-PER
B I-PER
. I-PER

Vice O
President O
""",""" O
Treasurer O
and O
Governor O
( O
principal O
financial O
and O
accounting O
officer O
) O

Pursuant O
to O
the O
requirements O
of O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
the O
Registrant O
has O
duly O
caused O
this O
registration O
statement O
to O
be O
signed O
on O
its O
behalf O
by O
the O
undersigned O
""",""" O
thereunto O
duly O
authorized O
""",""" O
in O
the O
city O
of O
Charlotte I-LOC
""",""" O
state O
of O
North I-LOC
Carolina I-LOC
""",""" O
on O
March O
25 O
""",""" O
2010 O
. O

HIGHWAY I-ORG
""",""" I-ORG
LLC I-ORG
SONIC B-ORG
AUTOMOTIVE I-ORG
OF I-ORG
CHATTANOOGA I-ORG
""",""" I-ORG
LLC I-ORG
SONIC B-ORG
AUTOMOTIVE I-ORG
OF I-ORG
NASHVILLE I-ORG
""",""" I-ORG
LLC I-ORG
SONIC B-ORG
2185 I-ORG
CHAPMAN I-ORG
RD. I-ORG
""",""" I-ORG

Each O
of O
the O
undersigned O
governors O
and O
officers O
of O
the O
above O
named O
Registrants O
""",""" O
by O
his O
execution O
hereof O
""",""" O
hereby O
constitutes O
and O
appoints O
David I-PER
P. I-PER
Cosper I-PER
and O
Stephen I-PER
K. I-PER
Coss I-PER
""",""" O
and O
each O
of O
them O
""",""" O
with O
full O
power O
of O
substitution O
""",""" O
as O
his O
true O
and O
lawful O
attorneys-in-fact O
and O
agents O
""",""" O
to O
do O
any O
and O
all O
acts O
and O
things O
for O
him O
""",""" O
and O
in O
his O
name O
""",""" O
place O
and O
stead O
""",""" O
to O
execute O
and O
sign O
any O
and O
all O
amendments O
( O
including O
post-effective O
amendments O
) O
and O
supplements O
to O
such O
Registration O
Statement O
and O
any O
additional O
registration O
statement O
pursuant O
to O
Rule O
462 O
( O
b O
) O
under O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
and O
file O
the O
same O
""",""" O
together O
with O
all O
exhibits O
and O
schedules O
thereto O
and O
all O
other O
documents O
in O
connection O
therewith O
""",""" O
with O
the O
SEC I-MISC
and O
with O
such O
state O
securities O
authorities O
as O
may O
be O
appropriate O
""",""" O
granting O
unto O
said O
attorneys-in-fact O
""",""" O
and O
each O
of O
them O
""",""" O
full O
power O
and O
authority O
to O
do O
and O
perform O
each O
and O
every O
act O
and O
thing O
requisite O
""",""" O
necessary O
or O
advisable O
to O
be O
done O
in O
and O
about O
the O
premises O
""",""" O
as O
fully O
and O
to O
all O
intents O
and O
purposes O
as O
the O
undersigned O
might O
or O
could O
do O
in O
person O
""",""" O
and O
hereby O
ratifying O
and O
confirming O
all O
the O
acts O
of O
said O
attorneys-in-fact O
and O
agents O
""",""" O
or O
any O
of O
them O
""",""" O
which O
they O
may O
lawfully O
do O
in O
the O
premises O
or O
cause O
to O
be O
done O
by O
virtue O
hereof O
. O

Pursuant O
to O
the O
requirements O
of O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
this O
Registration O
Statement O
has O
been O
signed O
by O
the O
following O
persons O
in O
the O
capacities O
and O
on O
the O
dates O
indicated O
: O

Bruton I-PER
Smith I-PER
O I-PER
. I-PER

President O
( O
principal O
executive O
officer O
) O

Scott I-PER
Smith I-PER
B I-PER
. I-PER

Vice O
President O
""",""" O
Treasurer O
and O
Governor O
( O
principal O
financial O
and O
accounting O
officer O
) O

Pursuant O
to O
the O
requirements O
of O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
the O
Registrant O
has O
duly O
caused O
this O
registration O
statement O
to O
be O
signed O
on O
its O
behalf O
by O
the O
undersigned O
""",""" O
thereunto O
duly O
authorized O
""",""" O
in O
the O
city O
of O
Charlotte I-LOC
""",""" O
state O
of O
North I-LOC
Carolina I-LOC
""",""" O
on O
March O
25 O
""",""" O
2010 O
. O

Each O
of O
the O
undersigned O
managers O
and O
officers O
of O
the O
above O
named O
Registrants O
""",""" O
by O
his O
execution O
hereof O
""",""" O
hereby O
constitutes O
and O
appoints O
David I-PER
P. I-PER
Cosper I-PER
and O
Stephen I-PER
K. I-PER
Coss I-PER
""",""" O
and O
each O
of O
them O
""",""" O
with O
full O
power O
of O
substitution O
""",""" O
as O
his O
true O
and O
lawful O
attorneys-in-fact O
and O
agents O
""",""" O
to O
do O
any O
and O
all O
acts O
and O
things O
for O
him O
""",""" O
and O
in O
his O
name O
""",""" O
place O
and O
stead O
""",""" O
to O
execute O
and O
sign O
any O
and O
all O
amendments O
( O
including O
post-effective O
amendments O
) O
and O
supplements O
to O
such O
Registration O
Statement O
and O
any O
additional O
registration O
statement O
pursuant O
to O
Rule O
462 O
( O
b O
) O
under O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
and O
file O
the O
same O
""",""" O
together O
with O
all O
exhibits O
and O
schedules O
thereto O
and O
all O
other O
documents O
in O
connection O
therewith O
""",""" O
with O
the O
SEC I-ORG
and O
with O
such O
state O
securities O
authorities O
as O
may O
be O
appropriate O
""",""" O
granting O
unto O
said O
attorneys-in-fact O
""",""" O
and O
each O
of O
them O
""",""" O
full O
power O
and O
authority O
to O
do O
and O
perform O
each O
and O
every O
act O
and O
thing O
requisite O
""",""" O
necessary O
or O
advisable O
to O
be O
done O
in O
and O
about O
the O
premises O
""",""" O
as O
fully O
and O
to O
all O
intents O
and O
purposes O
as O
the O
undersigned O
might O
or O
could O
do O
in O
person O
""",""" O
and O
hereby O
ratifying O
and O
confirming O
all O
the O
acts O
of O
said O
attorneys-in-fact O
and O
agents O
""",""" O
or O
any O
of O
them O
""",""" O
which O
they O
may O
lawfully O
do O
in O
the O
premises O
or O
cause O
to O
be O
done O
by O
virtue O
hereof O
. O

Pursuant O
to O
the O
requirements O
of O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
this O
Registration O
Statement O
has O
been O
signed O
by O
the O
following O
persons O
in O
the O
capacities O
and O
on O
the O
dates O
indicated O
: O

Bruton I-PER
Smith I-PER
O I-PER
. I-PER

Chief O
Executive O
Officer O
and O
Manager O
( O
principal O
executive O
officer O
) O

Vice O
President O
""",""" O
Treasurer O
and O
Manager O
( O
principal O
financial O
and O
accounting O
officer O
) O

Pursuant O
to O
the O
requirements O
of O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
the O
Registrant O
has O
duly O
caused O
this O
registration O
statement O
to O
be O
signed O
on O
its O
behalf O
by O
the O
undersigned O
""",""" O
thereunto O
duly O
authorized O
""",""" O
in O
the O
city O
of O
Charlotte I-LOC
""",""" O
state O
of O
North I-LOC
Carolina I-LOC
""",""" O
on O
March O
25 O
""",""" O
2010 O
. O

Each O
of O
the O
undersigned O
governors O
and O
officers O
of O
the O
above O
named O
Registrants O
""",""" O
by O
his O
execution O
hereof O
""",""" O
hereby O
constitutes O
and O
appoints O
David I-LOC
P. I-LOC
Cosper I-LOC
and O
Stephen I-LOC
K. I-LOC
Coss I-LOC
""",""" O
and O
each O
of O
them O
""",""" O
with O
full O
power O
of O
substitution O
""",""" O
as O
his O
true O
and O
lawful O
attorneys-in-fact O
and O
agents O
""",""" O
to O
do O
any O
and O
all O
acts O
and O
things O
for O
him O
""",""" O
and O
in O
his O
name O
""",""" O
place O
and O
stead O
""",""" O
to O
execute O
and O
sign O
any O
and O
all O
amendments O
( O
including O
post-effective O
amendments O
) O
and O
supplements O
to O
such O
Registration O
Statement O
and O
any O
additional O
registration O
statement O
pursuant O
to O
Rule O
462 O
( O
b O
) O
under O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
and O
file O
the O
same O
""",""" O
together O
with O
all O
exhibits O
and O
schedules O
thereto O
and O
all O
other O
documents O
in O
connection O
therewith O
""",""" O
with O
the O
SEC I-ORG
and O
with O
such O
state O
securities O
authorities O
as O
may O
be O
appropriate O
""",""" O
granting O
unto O
said O
attorneys-in-fact O
""",""" O
and O
each O
of O
them O
""",""" O
full O
power O
and O
authority O
to O
do O
and O
perform O
each O
and O
every O
act O
and O
thing O
requisite O
""",""" O
necessary O
or O
advisable O
to O
be O
done O
in O
and O
about O
the O
premises O
""",""" O
as O
fully O
and O
to O
all O
intents O
and O
purposes O
as O
the O
undersigned O
might O
or O
could O
do O
in O
person O
""",""" O
and O
hereby O
ratifying O
and O
confirming O
all O
the O
acts O
of O
said O
attorneys-in-fact O
and O
agents O
""",""" O
or O
any O
of O
them O
""",""" O
which O
they O
may O
lawfully O
do O
in O
the O
premises O
or O
cause O
to O
be O
done O
by O
virtue O
hereof O
. O

Pursuant O
to O
the O
requirements O
of O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
this O
Registration O
Statement O
has O
been O
signed O
by O
the O
following O
persons O
in O
the O
capacities O
and O
on O
the O
dates O
indicated O
: O

Scott I-PER
Smith I-PER
B I-PER
. I-PER

President O
and O
Manager O
( O
principal O
executive O
officer O
) O

Vice O
President O
""",""" O
Treasurer O
and O
Manager O
( O
principal O
financial O
and O
accounting O
officer O
) O

Sonic I-ORG
Automotive I-ORG
""",""" I-ORG
Inc. I-ORG

Re O
: O
Sonic I-ORG
Automotive I-ORG
""",""" I-ORG
Inc. I-ORG
Registration O
Statement O
on O
Form I-MISC
S-4 I-MISC
( O
Reg O
. O

to O
) O
( O
the O
Form I-MISC
S-4 I-MISC
) O

We O
have O
acted O
as O
counsel O
for O
Sonic I-ORG
Automotive I-ORG
""",""" I-ORG
Inc. I-ORG
""",""" O
a O
Delaware I-LOC
corporation O
( O
the O
Company O
) O
""",""" O
and O
the O
subsidiaries O
of O
the O
Company O
named O
as O
co-registrants O
in O
the O
Form I-MISC
S-4 I-MISC
( O
the O
Guarantors O
and O
together O
with O
the O
Company O
""",""" O
the O
Issuers O
) O
""",""" O
in O
connection O
with O
the O
registration O
by O
the O
Company O
and O
the O
Guarantors O
under O
the O
Securities I-MISC
Act I-MISC
of I-MISC
1933 I-MISC
""",""" O
as O
amended O
( O
the O
Securities I-MISC
Act I-MISC
) O
""",""" O
of O
the O
offer O
and O
issuance O
of O
up O
to O
$ O
"""210,000,000""" O
aggregate O
principal O
amount O
of O
the O
Company O
s O
9.0 O
% O
Senior O
Subordinated O
Notes O
due O
2018 O
""",""" O
Series O
B O
with O
guarantees O
( O
the O
Exchange O
Notes O
) O
to O
be O
offered O
by O
the O
Issuers O
in O
exchange O
for O
a O
like O
principal O
amount O
of O
the O
Company O
s O
issued O
and O
outstanding O
9.0 O
% O
Senior O
Subordinated O
Notes O
due O
2018 O
""",""" O
Series O
A O
( O
the O
Original O
Notes O
) O
. O

The O
Exchange O
Notes O
are O
to O
be O
issued O
under O
an O
existing O
Indenture O
dated O
March O
12 O
""",""" O
2010 O
( O
the O
Indenture O
) O
among O
the O
Issuers O
and O
U.S. I-ORG
Bank I-ORG
National I-ORG
Association I-ORG
""",""" O
as O
trustee O
( O
the O
Trustee O
) O
""",""" O
which O
is O
an O
exhibit O
to O
the O
Form I-MISC
S-4 I-MISC
. O

We O
have O
examined O
originals O
or O
copies O
""",""" O
certified O
or O
otherwise O
identified O
to O
our O
satisfaction O
""",""" O
of O
( O
i O
) O
the O
Amended O
and O
Restated O
Certificate O
of O
Incorporation O
and O
Bylaws O
of O
the O
Company O
""",""" O
( O
ii O
) O
the O
Indenture O
""",""" O
and O
( O
iii O
) O
such O
other O
certificates O
""",""" O
instruments O
and O
documents O
as O
we O
considered O
appropriate O
for O
purposes O
of O
the O
opinions O
hereafter O
expressed O
. O

In O
all O
such O
examinations O
and O
for O
purposes O
of O
rendering O
these O
opinions O
""",""" O
we O
have O
assumed O
the O
authenticity O
of O
all O
original O
and O
certified O
documents O
and O
conformity O
to O
original O
or O
certified O
documents O
of O
all O
copies O
submitted O
to O
us O
as O
conformed O
or O
facsimile O
""",""" O
electronic O
or O
photostatic O
copies O
. O

As O
to O
various O
questions O
of O
fact O
relevant O
to O
the O
opinions O
expressed O
herein O
""",""" O
we O
have O
relied O
upon O
""",""" O
and O
assume O
the O
accuracy O
of O
""",""" O
representations O
and O
warranties O
contained O
in O
the O
Indenture O
""",""" O
which O
includes O
the O
form O
of O
the O
Exchange O
Notes O
""",""" O
and O
any O
instruments O
related O
thereto O
and O
oral O
or O
written O
statements O
and O
other O
information O
of O
or O
from O
public O
officials O
""",""" O
officers O
or O
representatives O
of O
the O
Company O
""",""" O
the O
Guarantors O
and O
others O
""",""" O
and O
assume O
compliance O
on O
the O
part O
of O
all O
parties O
to O
the O
Indenture O
and O
the O
Exchange O
Notes O
""",""" O
and O
the O
instruments O
related O
thereto O
with O
the O
covenants O
and O
agreements O
contained O
therein O
. O

With O
your O
permission O
""",""" O
